TIT,TAT,AH,AFDP,GTEP,AT,AP,TEY,CDP,CO,Classification
1061.1,549.89,95.522,3.8474,21.519,16.359,1.0198,117.69,11.093,3.4481,1
1099.5,539.65,91.374,5.4416,31.513,18.453,1.02,150.93,13.551,0.85676,1
1100,539.54,81.142,5.499,31.771,21.098,1.02,151.57,13.578,1.2927,1
1099.8,542.31,71.073,5.3915,30.909,22.872,1.0197,149.53,13.404,1.28,2
1099.9,541.74,66.851,5.415,31.055,23.978,1.0191,149.96,13.415,1.3739,2
1100,540.51,67.493,5.4935,31.48,24.474,1.0187,150.77,13.502,1.3222,2
1099.9,543.64,63.212,5.3643,30.577,25.003,1.0185,149.49,13.282,1.4627,2
1099.9,540.77,61.708,5.5219,31.49,25.197,1.0177,151.46,13.514,1.1923,2
1099.9,541.61,62.232,5.4588,31.26,24.993,1.0171,150.95,13.481,1.6234,2
1100,541.04,64.059,5.4801,31.451,24.73,1.0169,151.06,13.47,1.5424,2
1100.2,541.13,67.081,5.4315,31.437,23.994,1.0169,150.91,13.475,1.5465,2
1100,540.49,71.758,5.4256,31.602,22.975,1.0167,151.43,13.489,1.3623,1
1099.8,540.69,76.087,5.3985,31.485,22.161,1.0168,151.23,13.446,1.1466,2
1099.9,542.17,79.232,5.3315,31.022,21.072,1.0167,150.54,13.409,1.417,1
1065.2,549.76,82.739,3.9921,22.627,20.683,1.016,119.59,11.183,2.8286,1
1071.6,549.95,84.673,4.1605,23.627,20.512,1.0154,124.13,11.553,2.1999,1
1084.1,549.86,85.585,4.4969,25.824,20.083,1.0151,133.72,12.192,1.7663,1
1086,549.87,88.27,4.5183,26.136,19.116,1.0146,135.78,12.189,1.6228,1
1085.7,549.96,91.513,4.5545,26.102,18.374,1.0142,135.91,12.151,1.6566,1
1085.4,549.99,93.882,4.5529,26.032,18.106,1.014,135.72,12.23,1.6913,1
1084.5,549.97,94.902,4.5623,25.81,18.154,1.0137,134.82,12.152,1.612,1
1084.8,549.92,94.491,4.535,25.966,18.445,1.0134,134.99,12.137,1.3969,1
1064,549.71,94.733,3.9965,22.395,18.772,1.0132,119.5,11.187,3.304,1
1052.4,550.47,94.608,3.6722,20.408,19.435,1.013,110.82,10.538,4.5775,1
1081.3,550.07,93.638,4.4831,25.491,20.323,1.013,131.72,12.047,1.8773,1
1099.5,541.59,92.72,5.4171,31.283,21.092,1.013,149.63,13.365,1.1219,1
1100,543.31,91.784,5.3606,30.844,21.819,1.013,148.9,13.281,1.1709,1
1099.9,543.6,84.713,5.3486,30.771,23.227,1.0127,148.67,13.269,1.2111,1
1100,543.64,73.867,5.3409,30.745,24.497,1.0124,148.83,13.284,1.2247,1
1100,542.82,70.074,5.3703,30.987,24.622,1.0124,149.37,13.337,1.3845,1
1099.9,545.46,68.086,5.2417,30.216,24.69,1.0121,148.05,13.191,1.5125,1
1099.9,542.52,68.723,5.3804,31.138,24.786,1.0116,149.78,13.36,1.5008,1
1100,543.37,69.327,5.347,30.894,24.963,1.0112,149.19,13.337,1.1521,1
1099.9,543.66,73.516,5.3365,30.85,24.585,1.0109,148.79,13.271,1.1133,2
1099.9,544.56,70.983,5.2874,30.561,24.256,1.0105,148.62,13.226,1.214,1
1100.1,543.06,70.475,5.3403,31.009,23.772,1.0105,149.65,13.326,1.6936,1
1099.8,542.6,75.799,5.3645,31.122,23.134,1.0106,149.89,13.353,1.3212,1
1100,544.31,81.326,5.2646,30.594,22.223,1.0106,148.87,13.236,1.1192,1
1084.2,549.63,85.177,4.5534,26.033,20.878,1.0106,134.22,12.149,1.6465,1
1082.2,549.9,88.813,4.4778,25.541,19.754,1.0106,132.88,12.076,1.9858,1
1062.3,549.72,90.814,3.922,22.097,18.975,1.0104,118.38,11.12,3.4777,1
1053.1,550.06,93.332,3.6629,20.513,18.088,1.0102,112,10.657,4.5956,1
1052.2,549.88,94.966,3.6519,20.355,17.556,1.0099,111.44,10.607,4.7837,1
1051.5,549.89,95.651,3.6739,20.288,17.314,1.0095,111.2,10.604,4.9261,1
1050.9,550.13,96.743,3.6579,20.158,17.125,1.0092,110.68,10.61,4.7965,1
1060.7,550.11,98.413,3.9354,21.854,16.986,1.0089,117.86,11.021,3.3005,1
1063.6,549.98,97.692,4.0149,22.372,16.969,1.0091,120.05,11.123,2.8724,1
1068.1,549.6,98.603,4.1626,23.126,16.948,1.0092,123.37,11.278,2.4527,1
1079.3,545.5,99.051,4.7022,26.482,17.739,1.0091,133.77,12.156,1.8067,1
1100,542.79,97.812,5.444,31.122,19.679,1.0092,149.73,13.356,0.7526,1
1099.9,544.47,93.399,5.423,30.613,22.417,1.0093,147.81,13.189,1.3458,2
1100,545.86,84.825,5.3804,30.181,24.281,1.0092,146.96,13.135,1.673,2
1099.8,544.45,80.04,5.4501,30.599,24.97,1.0088,147.85,13.209,1.8494,2
1099.7,546.56,77.341,5.3578,29.908,25.906,1.0081,146.5,13.07,1.6538,2
1100,545.87,74.234,5.3901,30.217,26.499,1.0074,147.3,13.156,1.5276,2
1100,545.93,72.083,5.3768,30.23,26.854,1.0068,147.42,13.119,1.6084,1
1100.1,545.83,74.056,5.3522,30.34,26.91,1.0062,147.38,13.173,1.5084,1
1099.9,544.2,76.45,5.4363,30.837,26.872,1.0058,148.12,13.283,1.2661,1
1099.9,545.86,79.907,5.3579,30.327,26.356,1.0056,146.72,13.112,1.4938,1
1099.8,544.77,82.234,5.3648,30.594,25.803,1.0055,147.07,13.173,1.4929,1
1099.9,545.21,84.518,5.3518,30.464,25.506,1.0056,147.08,13.187,1.5885,2
1099.4,547.04,87.877,5.2614,29.77,24.984,1.0054,145.74,13.041,1.552,1
1065.6,550.07,90.189,4.1513,22.859,24.605,1.0052,119.51,11.267,2.9962,1
1066.9,550.07,90.022,4.1867,23.008,24.413,1.0047,120.49,11.368,2.9111,1
1068.5,549.94,92.29,4.246,23.242,24.373,1.0042,121.37,11.413,2.5121,1
1069.4,550,90.974,4.254,23.453,24.54,1.004,122.12,11.417,2.2835,1
1068.9,549.92,92.44,4.247,23.383,24.317,1.0037,121.85,11.442,2.1956,1
1062.9,550,91.648,4.077,22.498,24.282,1.0031,117.58,11.161,2.8751,1
1062.1,549.94,95.462,4.0459,22.268,22.825,1.0029,117.41,11.115,2.7754,1
1065.4,549.95,98.823,4.1167,22.831,21.928,1.0029,119.99,11.145,2.4319,1
1069.2,550,98.442,4.2493,23.56,22.145,1.0026,122.48,11.336,2.2623,1
1069.9,550.07,97.416,4.2797,23.723,22.509,1.0024,123.02,11.438,2.4043,1
1070.6,549.97,98.39,4.3032,23.816,23.281,1.0023,123.1,11.459,2.1087,1
1098.2,547.18,94.335,5.3352,29.676,24.63,1.0021,143.48,13.006,1.5749,1
1099.7,544.78,89.954,5.5268,30.614,25.746,1.0015,146.17,13.2,1.5063,1
1099.7,543.34,85.942,5.594,31.081,26.339,1.0009,147.45,13.262,1.8244,1
1099.9,548.04,83.549,5.3461,29.681,26.679,1,144.96,12.994,1.7595,1
1099.9,546.83,80.737,5.5514,29.996,26.532,0.99874,145.8,13.072,1.6936,1
1099,548.63,78.964,5.4069,29.423,26.702,0.99871,143.34,12.926,1.5022,1
1100,543.3,68.611,5.1502,31.138,23.938,1.0017,150.09,13.321,1.3832,1
1100,542.52,74.446,5.2671,31.032,20.939,1.004,151.63,13.386,1.2741,1
1100.1,540.13,75.505,5.4116,31.686,19.57,1.0056,153.51,13.51,1.0393,1
1099.9,541.62,74.032,5.3459,31.29,19.223,1.0068,152.69,13.436,0.97561,1
1099.8,541.09,66.116,5.3694,31.409,19.095,1.0085,153.41,13.437,1.0156,1
1100,539.73,64.661,5.4257,31.815,18.665,1.0103,154.55,13.53,1.1936,1
1100,538.42,66.77,5.4706,32.098,17.899,1.0119,155.35,13.691,1.1618,1
1067.4,549.87,78.521,4.0434,22.764,15.928,1.0172,122.73,11.354,2.6818,1
1067.6,549.85,68.268,4.0607,22.773,17.577,1.0174,122.31,11.398,2.441,1
1067.9,550.04,53.728,4.1203,22.939,20.279,1.0173,121.71,11.408,2.5239,1
1067.9,549.91,50.28,4.1384,22.956,21.314,1.017,121.45,11.333,2.5418,1
1068.2,549.82,50.692,4.2258,22.849,22.292,1.0166,121.53,11.331,2.6502,1
1068.2,549.73,44.622,4.2074,22.845,22.515,1.0162,121.32,11.266,2.6492,1
1068.9,549.64,42.503,4.2299,22.987,22.729,1.0158,121.7,11.436,2.5196,1
1099.1,537.56,45.031,5.6511,32.285,22.677,1.0154,154.23,13.691,1.6088,1
1100,537.57,48.091,5.5899,32.476,21.917,1.0153,155.46,13.733,1.596,1
1100.1,536.6,51.456,5.6211,32.773,20.874,1.0156,155.95,13.747,1.3459,1
1099.8,537.23,55.764,5.5531,32.501,19.797,1.0158,155.9,13.764,1.24,1
1100.1,539.96,61.394,5.3846,31.584,18.502,1.0158,154.24,13.549,1.2807,1
1067.3,550.09,87.029,4.0862,22.847,16.252,1.0153,122.09,11.2,2.3513,1
1065.7,550.05,74.599,4.1076,22.641,19.817,1.0156,119.82,11.204,2.0525,1
1066.5,550.01,63.448,4.1253,22.742,21.789,1.0159,120.11,11.212,2.4511,1
1067.6,549.87,62.561,4.1593,22.908,22.484,1.0155,120.82,11.311,2.5405,2
1066.6,549.7,61.827,4.1966,22.748,23.077,1.0152,120.11,11.352,2.883,2
1067.2,549.76,60.279,4.2073,22.835,23.444,1.0148,120.57,11.252,2.5113,2
1099.6,539.35,59.118,5.6258,31.846,23.386,1.0147,152.78,13.549,1.6926,2
1100,539.44,59.082,5.6197,31.826,23.054,1.0147,153.23,13.58,1.5991,1
1100,538.93,57.124,5.6267,32.002,22.8,1.0145,153.88,13.606,1.5165,2
1099.9,540.14,57.287,5.5436,31.681,22.454,1.0143,153.07,13.532,1.4502,2
1100,537.5,61.944,5.5938,32.503,21.66,1.0142,154.72,13.675,1.6337,2
1100.2,537.71,64.598,5.5586,32.401,20.672,1.0144,155.03,13.742,1.3417,1
1100.2,537.19,69.509,5.5744,32.534,19.233,1.0143,155.61,13.736,1.4428,1
1068.3,549.21,78.595,4.1399,23.231,17.705,1.0145,123.74,11.485,2.7597,1
1065.4,549.65,81.729,3.9957,22.471,16.668,1.0144,121.53,11.229,2.6719,1
1099.7,540.51,85.817,5.3944,31.368,15.699,1.0143,153.56,13.482,1.2164,1
1100.1,538.63,88.965,5.5023,31.969,15.104,1.0139,155.34,13.695,1.1293,1
1097.6,539.03,93.887,5.4933,31.541,14.791,1.0118,153.49,13.511,1.3303,1
1100.1,537.85,95.225,5.6191,32.327,15.338,1.0116,155.54,13.669,1.1614,1
1100.1,539.36,96.18,5.5974,31.944,16.878,1.0118,153.29,13.599,1.1538,1
1100.1,542.71,89.386,5.4895,30.887,19.888,1.0118,149.49,13.369,1.1166,1
1094.7,549.46,76.3,4.9907,27.679,22.032,1.0116,141.1,12.605,1.1801,1
1100.1,540.28,69.902,5.6075,31.555,22.654,1.0113,151.65,13.495,1.2693,1
1068.9,549.66,60.359,4.2546,23.122,22.91,1.0111,122.07,11.427,2.1097,1
1066.7,549.86,60.395,4.1798,22.774,23.46,1.0104,120.24,11.35,2.2962,1
1083,550.35,63.003,4.6343,25.71,22.995,1.0098,132.15,12.118,1.8473,2
1099.1,549.27,80.4,5.0838,28.701,20.472,1.0084,144.72,12.949,1.4466,2
1081.1,549.81,84.424,4.5383,25.28,19.674,1.008,131.84,12.011,1.5585,2
1098.6,548.37,88.304,5.1189,28.967,19.101,1.0082,145.68,12.911,1.1869,2
1099.7,547.18,93.012,5.1913,29.373,18.324,1.0083,147.71,12.98,1.1625,2
1092.2,549.77,86.665,4.8117,27.123,17.656,1.0083,141.07,12.417,1.3147,2
1092.5,549.65,92.035,4.8025,27.102,17.236,1.0082,141.41,12.562,1.2898,1
1067.1,549.75,95.784,4.1058,22.724,16.984,1.0079,122.56,11.339,2.5557,2
1066.5,550.19,98.72,4.1173,22.61,16.547,1.0075,122.42,11.3,2.4849,2
1065,550.38,100.01,4.1262,22.344,15.996,1.0068,121.48,11.235,2.9181,1
1063.7,550.18,99.985,4.068,22.178,15.723,1.0064,120.65,11.194,3.0692,1
1063.1,549.91,100.02,4.0647,22.067,15.407,1.0064,120.27,11.11,2.9201,1
1063,549.8,100.02,4.0862,22.001,15.114,1.0062,120.2,11.194,3.002,1
1062.9,549.78,100.03,4.0594,22.007,14.985,1.0059,120.14,11.128,2.9071,1
1064.2,549.76,100.03,4.0901,22.217,15.019,1.006,121.17,11.151,2.6441,1
1063.9,549.81,100.01,4.0589,22.173,15.124,1.0061,120.9,11.137,2.8134,1
1064.5,549.9,99.407,4.0556,22.285,15.258,1.0066,121.31,11.135,2.6128,1
1064,549.91,98.436,4.0294,22.229,15.527,1.0069,120.83,11.073,2.6183,1
1066,549.87,93.672,4.0844,22.565,16.186,1.0076,122.08,11.279,2.3314,1
1065,549.9,91.472,4.0461,22.346,17.254,1.0083,120.86,11.223,1.9403,1
1065.4,550.03,89.764,4.0483,22.4,17.66,1.009,121.14,11.194,2.5725,1
1065.3,549.99,91.13,4.0296,22.417,17.468,1.0096,121.11,11.271,3.275,1
1064.4,550.01,88.867,3.9546,22.454,17.446,1.0097,120.44,11.257,2.7881,1
1066.3,550.04,94.49,4.0602,22.564,16.613,1.0102,122.1,11.241,2.5884,1
1067,550.14,96.971,4.0999,22.68,16.372,1.0106,122.51,11.261,2.4474,1
1066.1,550.09,95.711,4.0394,22.626,16.359,1.0109,121.91,11.198,2.5604,1
1064.5,550.02,96.586,3.9856,22.371,16.208,1.0111,120.68,11.177,2.8606,2
1069.5,549.95,93.78,4.089,23.283,16.14,1.0113,124.31,11.437,2.5812,2
1065.3,549.67,78.022,3.9393,22.595,18.533,1.0168,120.13,11.16,2.6726,2
1055.7,549.62,75.594,3.6819,21.011,19.456,1.0173,112.84,10.75,3.6458,2
1050,549.72,85.945,3.5799,19.551,17.622,1.0218,109.4,10.486,4.8409,1
1049.8,550.26,90.557,3.5681,19.52,17.205,1.0223,109.44,10.524,4.8588,2
1059.7,550.05,91.098,3.8418,21.187,16.674,1.0228,116.46,10.976,3.8086,2
1065.6,550.04,88.505,3.9754,22.246,17.296,1.0253,120.48,11.22,2.8813,1
1065.4,550.01,88.915,4.0082,22.165,18.124,1.0258,120.17,11.186,2.8631,2
1068.3,550,89.476,4.0982,22.659,18.887,1.026,121.81,11.327,2.4786,1
1067.7,549.97,77.93,4.1303,22.661,20.594,1.026,120.84,11.384,2.3388,1
1067.6,549.91,68.497,4.1543,22.638,21.674,1.0258,120.47,11.338,2.2677,1
1068.2,549.97,64.823,4.1287,22.779,21.804,1.0257,120.91,11.394,2.1914,1
1068.2,550.1,60.746,4.113,22.777,21.856,1.0256,120.76,11.378,2.109,1
1068.5,550.09,61.259,4.1285,22.795,21.679,1.0256,121.07,11.337,2.1743,1
1067.7,550.05,66.136,4.0885,22.675,20.953,1.0256,120.78,11.226,2.2496,1
1066.9,550.12,69.581,4.048,22.496,20.093,1.0257,120.56,11.2,2.6619,1
1074.1,550.16,73.641,4.2315,23.618,18.932,1.0258,126.37,11.549,2.4473,1
1070.7,550.1,76.788,4.1287,23.063,18.019,1.026,124.12,11.444,2.6067,1
1075,549.96,79.808,4.207,23.811,17.28,1.0259,127.54,11.707,2.1263,1
1062.8,549.96,86.261,3.8866,21.705,16.197,1.0257,118.75,11.169,3.5216,1
1063.2,550.02,97.992,3.9674,21.95,16.338,1.0239,118.79,11.03,3.0595,1
1062.7,550.01,80.494,4.0088,21.936,18.844,1.0241,117.57,11.048,2.7641,1
1066.6,549.8,70.648,4.1145,22.566,21.041,1.0236,119.97,11.339,2.8494,1
1079.7,549.24,68.364,4.5113,25.011,21.751,1.023,129.81,12.004,2.1797,2
1074.5,549.93,66.498,4.319,23.946,22.223,1.0223,125.47,11.713,2.232,2
1078.2,549.84,66.347,4.453,24.607,22.35,1.0219,127.94,11.902,1.7986,2
1073.6,550.02,67.543,4.3397,23.862,22.116,1.0215,124.87,11.577,1.9214,1
1069,550.17,69.415,4.2117,23.073,21.921,1.0214,121.77,11.455,2.409,2
1069,550.28,71.359,4.1711,23.071,21.42,1.0215,121.96,11.354,2.8083,2
1069.2,550.39,74.853,4.1166,23.114,20.577,1.0215,122.67,11.434,2.8884,2
1067.3,550.5,73.862,4.0905,22.733,19.542,1.0217,121.3,11.303,2.7921,2
1100.1,538.58,76.917,5.5158,31.903,18.6,1.0218,153.78,13.685,1.1473,2
1100,539.69,80.474,5.4152,31.47,17.344,1.0217,153.71,13.561,1.1159,1
1100.1,542.26,87.733,5.3042,30.622,15.633,1.0215,152.3,13.418,1.1704,1
1100,537.44,92.667,5.5435,32.02,14.362,1.0211,155.93,13.745,1.2524,1
1100.1,537.45,94.915,5.5745,32.048,13.548,1.0209,156.56,13.733,1.2485,1
1099.9,536.04,96.074,5.6232,32.428,12.977,1.0207,157.63,13.838,1.359,1
1099.9,536.88,96.771,5.5954,32.197,12.741,1.0205,157.4,13.757,0.75305,1
1099.9,535.61,97.391,5.6564,32.54,12.148,1.0204,158.44,13.87,0.79082,1
1100.1,537.02,98.414,5.59,32.058,11.968,1.0205,157.63,13.823,0.79795,1
1100,536.42,98.034,5.6164,32.206,11.892,1.0205,157.88,13.749,1.1203,1
1099.9,535.43,97.914,5.6627,32.598,12.046,1.0206,158.53,13.903,1.1163,1
1100,536.06,96.784,5.7181,32.641,15.707,1.0209,155.28,13.77,1.2859,1
1100,541.13,89.769,5.5276,31.14,18.633,1.0211,151.51,13.481,1.1766,1
1066.3,549.91,81.631,4.1445,22.52,20.242,1.0211,120.2,11.342,2.6811,1
1067.4,550.03,72.7,4.1775,22.724,21.265,1.0212,120.82,11.389,2.8621,1
1066.7,549.99,69.876,4.1923,22.645,22.137,1.0207,120.14,11.343,3.0711,1
1067.5,549.94,68.301,4.2131,22.841,22.866,1.0202,120.51,11.386,2.8942,1
1067.3,549.93,66.911,4.2043,22.848,23.159,1.02,120.34,11.246,2.5064,1
1067.7,550,68.124,4.179,22.925,23.201,1.0198,120.55,11.221,2.2774,1
1067.5,550.07,70.373,4.1799,22.91,23.181,1.0198,120.6,11.305,2.2006,1
1066.1,550.13,70.351,4.1221,22.586,22.504,1.0199,119.55,11.319,2.4592,1
1068.2,550.08,81.318,4.1669,22.877,21.16,1.0202,121.59,11.3,2.5493,1
1064.4,550.03,88.631,4.0335,22.231,19.958,1.0206,119.19,11.146,3.0507,1
1065.8,550.01,91.783,4.0639,22.492,19.138,1.0207,120.43,11.295,2.8625,1
1065.4,550.01,94.295,4.1038,22.397,18.781,1.0208,120.2,11.281,3.1971,1
1064.4,549.98,96.678,4.074,22.176,17.964,1.0207,119.84,11.206,3.2478,1
1065.1,549.94,97.832,4.1039,22.316,18.086,1.0205,120.05,11.259,3.1741,1
1063,549.89,97.876,4.0013,21.912,18.096,1.0205,118.63,11.085,3.483,1
1051.2,550.2,98.383,3.7067,19.931,18.251,1.0204,110.1,10.589,4.9984,2
1052.8,550.01,96.712,3.7571,20.232,19.015,1.0203,111,10.683,4.5728,1
1052.5,549.89,96.469,3.7423,20.14,19.119,1.0203,110.73,10.651,4.6784,2
1053.4,549.67,96.793,3.7812,20.324,19.034,1.0202,111.49,10.671,4.661,1
1051.3,549.75,97.308,3.7023,19.914,18.53,1.0203,110.2,10.564,4.9195,1
1053.6,550.12,97.995,3.7677,20.281,18.727,1.0206,111.74,10.684,4.6812,1
1067.4,550,96.029,4.157,22.712,19.323,1.0211,121.42,11.269,2.9237,1
1068.1,550.12,88.423,4.1655,22.806,20.059,1.0215,121.52,11.404,2.408,1
1065.4,550.43,81.911,4.1056,22.361,20.807,1.0215,119.49,11.286,2.5562,1
1065.1,550.04,74.519,4.0936,22.304,21.755,1.0215,118.83,11.241,2.6552,1
1068.7,550.06,72.75,4.2003,22.946,22.048,1.0214,121.4,11.419,2.2113,1
1066.5,549.93,68.427,4.1331,22.581,22.401,1.0211,119.61,11.327,2.3781,2
1069.1,549.92,66.604,4.1879,22.994,22.77,1.0207,121.31,11.383,2.1642,2
1069.1,549.94,69.569,4.2003,23.011,22.724,1.0204,121.4,11.324,2.3707,1
1068.2,549.96,70.03,4.1743,22.869,22.563,1.0201,120.9,11.401,2.2648,2
1068.9,549.98,74.319,4.1827,22.948,21.965,1.0204,121.62,11.31,2.3169,2
1067.8,550.08,86.019,4.1375,22.736,20.772,1.0207,121.36,11.265,2.563,2
1068.8,550.12,88.373,4.1522,22.871,19.97,1.0209,122.33,11.329,2.4011,1
1067.8,550.09,87.085,4.114,22.689,19.475,1.0212,121.6,11.333,2.382,2
1068,550.06,85.792,4.1095,22.763,19.309,1.0216,121.74,11.39,2.5177,2
1067.4,549.97,84.011,4.0931,22.617,19.236,1.0217,121.23,11.339,2.4127,2
1068,549.88,83.039,4.1031,22.694,19.04,1.0215,121.78,11.355,2.4603,1
1047.6,549.95,84.843,3.5441,19.308,18.733,1.0213,107.13,10.418,5.0971,1
1051.4,550,86.254,3.6476,19.948,18.791,1.0211,109.99,10.589,4.8126,1
1051.4,550.15,84.036,3.6492,19.944,18.773,1.0207,110.02,10.604,4.778,1
1043.5,549.69,81.82,3.4273,18.696,17.866,1.0203,104.48,10.225,5.9955,1
1056.5,549.87,81.69,3.7867,20.849,17.756,1.0198,113.78,10.751,4.3551,1
1045.9,549.72,79.717,3.4933,19.1,18.065,1.0201,106.27,10.324,5.5011,1
1060.8,550.21,78.648,3.9071,21.579,18.381,1.0203,116.81,11.029,3.7968,1
1063.6,550.17,79.046,3.9952,22.051,18.619,1.0204,118.65,11.194,3.0316,1
1066.2,550.12,79.009,4.0714,22.513,18.798,1.0204,120.61,11.321,2.7322,1
1066,550.06,77.611,4.0637,22.485,19.129,1.0202,120.47,11.285,2.7347,1
1064.6,550.09,78.406,4.0233,22.23,18.998,1.02,119.33,11.169,3.2028,1
1064.9,550.1,79.31,4.0475,22.287,18.903,1.0196,119.68,11.145,3.3356,1
1064,550.01,77.752,4.0303,22.129,18.981,1.0192,118.99,11.178,3.0824,2
1064.7,549.98,77.395,4.0535,22.21,18.88,1.019,119.48,11.131,2.8863,2
1064.4,549.96,76.196,4.0362,22.196,18.626,1.019,119.42,11.093,2.8526,2
1064.2,549.93,75.475,4.0174,22.113,18.233,1.0191,119.33,11.078,3.1236,2
1065.5,549.93,74.592,4.0441,22.312,17.783,1.0191,120.58,11.181,2.8996,2
1058.4,546.23,80.356,4.0228,22.071,18.876,1.0179,118.5,11.27,5.9998,1
1060.9,547.38,80.181,4.0411,22.195,18.981,1.0179,119.37,11.312,4.8899,1
1063.3,548.53,80.007,4.0594,22.318,19.085,1.018,120.25,11.354,3.7801,1
1067.6,549.65,80.65,4.1299,22.785,19.12,1.018,122.09,11.401,2.8252,1
1064.5,550.06,82.737,4.0583,22.191,18.76,1.0184,119.47,11.113,3.1662,1
1066.4,549.96,83.449,4.1026,22.6,18.566,1.0185,121.03,11.302,2.8604,1
1066.5,549.89,83.622,4.1065,22.586,18.331,1.0185,121.06,11.342,2.7072,1
1066.1,550.03,84.847,4.0763,22.493,17.731,1.0186,120.99,11.294,2.7545,1
1066,550.03,87.108,4.0634,22.413,17.034,1.0188,121.36,11.325,2.8334,1
1063.7,550.14,90.015,3.9829,21.947,16.518,1.0189,119.61,11.16,3.4789,1
1065.4,550.12,90.926,4.0276,22.254,16.179,1.019,120.97,11.18,3.2607,1
1064.9,550.08,91.981,4.0249,22.101,15.888,1.0186,120.72,11.292,3.2389,1
1064.5,550.04,92.24,4.0032,22.111,15.701,1.0184,120.5,11.167,3.1858,1
1063.8,550.03,91.597,3.954,21.978,15.597,1.0188,120.06,11.18,3.2651,1
1063.8,550.04,91.398,3.9585,21.981,15.555,1.0191,119.92,11.058,3.3956,1
1066.1,549.91,92.696,4.0184,22.343,15.486,1.0192,121.8,11.208,3.0578,1
1066.3,549.89,93.569,4.0301,22.407,15.846,1.0194,121.69,11.264,3.0548,1
1066.8,550.04,91.821,4.0987,22.565,16.814,1.0197,121.86,11.219,2.9359,1
1066.8,549.98,86.057,4.1066,22.667,18.631,1.0201,120.9,11.286,2.7465,2
1067.1,549.91,77.848,4.1527,22.734,20.412,1.0205,120.58,11.37,2.6052,2
1069,549.84,71.5,4.2129,23.027,21.921,1.0206,121.7,11.413,2.4009,1
1067.4,549.79,67.075,4.1846,22.747,22.668,1.0207,120.19,11.362,2.7214,1
1068.2,549.82,63.264,4.2229,22.924,23.05,1.0205,120.82,11.405,2.7133,2
1090.6,549.85,64.588,4.8666,26.874,23.121,1.0204,137.14,12.351,1.689,2
1071.9,549.95,65.349,4.2854,23.55,23.051,1.0204,123.38,11.553,2.2796,2
1066.2,550.02,72.736,4.1258,22.568,21.893,1.0207,119.87,11.214,2.9922,2
1065.5,549.98,77.998,4.0847,22.412,20.537,1.0208,119.68,11.165,3.3099,2
1067.1,549.93,81.284,4.1231,22.687,19.749,1.0209,121.11,11.207,2.6194,1
1064.9,549.97,83.993,4.0628,22.301,19.323,1.0209,119.43,11.207,2.8656,1
1064.2,550.03,84.058,4.0394,22.22,18.699,1.0212,119.16,11.213,3.1944,1
1064,550.07,86.442,3.9992,22.153,18.138,1.0213,119.07,11.189,3.8019,1
1065.6,550.02,88.443,4.0667,22.435,18.104,1.0211,120.34,11.265,3.4308,1
1065.7,550.02,91.548,4.0704,22.473,18.215,1.0206,120.35,11.27,3.4923,1
1065.2,550.01,89.127,4.0434,22.385,17.847,1.0205,120.24,11.275,3.1132,1
1066.4,550.05,90.285,4.0607,22.564,17.136,1.0202,121.43,11.308,2.912,1
1064.8,549.94,93.188,4.0118,22.285,16.531,1.0198,120.3,11.253,3.1267,1
1050.7,549.67,94.745,3.6568,19.877,16.259,1.0198,110.39,10.461,4.9375,1
1051.1,550.21,94.482,3.6669,19.941,16.502,1.0197,110.62,10.58,5.2502,1
1051.7,550.1,93.389,3.6736,20.067,17.116,1.0196,110.96,10.597,5.0153,1
1053.2,550.07,92.895,3.7311,20.362,17.724,1.0196,111.74,10.602,4.7525,1
1051.6,549.88,94.027,3.7273,20.033,18.525,1.0197,110.32,10.569,4.7099,1
1066.4,549.9,93.68,4.1728,22.56,19.905,1.0199,120.37,11.289,2.6498,1
1066.5,549.95,91.036,4.1753,22.555,21.081,1.0201,120.03,11.331,2.6053,2
1066.9,549.95,87.316,4.1729,22.682,21.841,1.0201,120.33,11.215,2.6657,2
1067.7,549.92,85.865,4.2087,22.836,22.288,1.0199,120.91,11.304,2.6558,1
1068,549.91,85.621,4.2222,22.871,22.212,1.0195,121.01,11.348,2.5898,1
1066.8,549.9,84.384,4.1836,22.719,22.635,1.0192,120.02,11.23,2.6821,1
1074.1,549.89,81.362,4.4043,23.955,22.835,1.0188,125.03,11.599,2.1522,1
1069.9,550.03,78.613,4.2585,23.284,22.934,1.0184,121.86,11.393,2.2894,1
1068.3,550.04,76.335,4.2176,23.051,23.241,1.0182,121.04,11.411,1.9361,1
1067.4,550.04,80.625,4.1621,22.914,22.769,1.0182,120.65,11.253,2.1088,1
1068,550.05,82.91,4.165,23,21.947,1.0184,121.26,11.289,2.476,1
1065,550.02,80.707,4.0797,22.452,21.126,1.0188,119.12,11.257,2.8212,1
1067.4,549.98,85.826,4.1474,22.829,20.431,1.0191,121.1,11.397,2.6685,1
1067.2,550.03,90.698,4.12,22.763,19.243,1.0192,121.36,11.359,2.7279,1
1064.3,550.05,92.966,4.0431,22.304,18.694,1.0188,119.35,11.157,3.1565,1
1063.6,549.82,93.414,4.0308,22.156,18.782,1.0187,118.79,11.167,3.2512,1
1057.4,549.94,95.051,3.8524,21.01,18.431,1.0186,114.67,10.856,3.7839,1
1051.7,550.27,97.759,3.7316,20.023,18.222,1.0182,110.52,10.546,4.5156,1
